+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[48]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[205]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[178]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[100]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[152]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[96]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[181]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[32]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[90]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[37]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[221]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[93]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[105]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[47]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[164]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WSTRB[16]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[222]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[38]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][39]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[112]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[202]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[73]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[237]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[113]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[75]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[194]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[169]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[184]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[24]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WSTRB[30]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[104]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][22]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[39]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[3]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[230]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[97]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[4]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[23]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[41]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[32]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[50]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[235]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[19]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[109]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[85]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[4]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[5]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/ARID[0]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[6]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[238]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[1]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[42]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[71]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[220]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[193]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[30]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[46]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[2]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[0]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[226]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[31]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[65]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[67]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[99]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][68]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[183]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[92]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][67]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[158]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[243]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[36]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[0]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[1]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[15]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[34]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[214]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[215]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[10]|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[13]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[31]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[16]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[3]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[14]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[7]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[8]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[5].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[2]/D|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[9]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[13]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[9]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[12]|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[15]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/WDATA[11]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/ARADDR[3]|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[14]/D|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[7]/D|
|      axi_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/ila_1/inst/ila_core_inst/u_trig/U_TM/N_DDR_MODE.G_NMU[0].U_M/allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst/probeDelay1_reg[6]/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][34]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/ARADDR[1]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |                                       bbq_inst/ila_1/inst/ila_core_inst/shifted_data_in_reg[7][33]_srl8/D|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/ARADDR[32]|
|      bbq_clk_clk_wiz_0_1 |      axi_clk_clk_wiz_0_1 |bbq_inst/hbm_heap_entries/inst/ONE_STACK.u_hbm_top/ONE_STACK_HBM.hbm_one_stack_intf/HBM_SNGLBLI_INTF_AXI<0>_INST/ARADDR[33]|
+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
